Var1,Var2,gfp_mean,gfp_std,rfp_mean,rfp_std
139.933333333333,139.933333333333,240.877294431295,60.7715997235831,2134.75246137105,484.543509776061
144.933333333333,144.95,251.217044148666,66.5683174973358,1999.94377008681,473.733074800254
149.966666666667,149.983333333333,258.434035159364,70.4271028953178,1900.85363031073,462.799385251706
155.216666666667,155.233333333333,267.642556862867,74.9701503577618,1719.4243928176,444.93569164693
160.2,160.216666666667,281.560123440853,81.3889198810246,1579.21626755886,428.343110154658
165.116666666667,165.116666666667,291.26764918277,86.0638992297875,1484.23433515467,412.036094212856
169.95,169.95,302.70909099189,90.8720330265898,1368.14221050329,390.278178810698
174.966666666667,174.983333333333,323.51014669285,96.8042576620582,1335.17330466532,390.454879391982
180.083333333333,180.1,342.182383263294,101.612846653383,1320.42486776175,391.893996720554
184.933333333333,184.95,365.945004604597,106.939890165604,1273.19266069426,384.57861651802
189.933333333333,189.95,375.000891223599,109.47200222012,1145.80602920373,359.572036003597
194.966666666667,194.983333333333,386.030435192628,112.328442429762,1047.10598374394,336.967086966529
199.966666666667,199.966666666667,402.069501286161,116.122054528851,908.820385331623,303.935250922525
204.983333333333,205,414.276330789711,118.599317316123,811.31311261984,279.596340049838
209.933333333333,209.95,427.820306460353,121.385962995678,745.935662052237,260.987637103732
214.933333333333,214.933333333333,446.121344212293,124.409991554629,640.830613421169,230.434894744622
219.966666666667,219.983333333333,460.004788421745,126.352753938342,566.064732767386,209.266236383112
224.933333333333,224.95,475.154880879265,127.284663681249,522.283729556438,197.504093021511
229.933333333333,229.95,489.068527077494,127.66447594112,491.517041129499,186.553062822506
234.983333333333,234.983333333333,500.051847494802,127.046377212339,428.133707518831,165.686315458976
239.95,239.966666666667,513.961578345216,125.798807610127,394.043240618018,155.100623988967
244.933333333333,244.95,523.676712782602,124.801331569555,375.601773621861,149.118884065098
249.933333333333,249.95,531.978910730821,123.013661843306,330.034061050243,132.732233044617
254.933333333333,254.95,549.488253181282,120.700964552762,295.678835301023,120.192256143044
259.95,259.95,560.110821907352,118.649701498923,282.045275635227,114.883045933459
264.933333333333,264.95,577.353065228585,116.444951442128,251.456860568193,103.283934584026
269.933333333333,269.95,595.011751777127,113.772164585655,230.079221057893,94.2498892013192
274.933333333333,274.95,605.598179650387,111.152020658058,216.286887183714,88.046952968553
279.983333333333,280,617.194033226005,107.891439294347,189.527189351892,77.5070452505118
284.933333333333,284.95,625.552054225791,106.505720800127,169.603757217637,69.3218762261142
289.95,289.966666666667,637.416089104459,104.03183427764,158.123853994015,64.4242660789258
294.933333333333,294.95,653.940266802746,101.431577874993,138.480582352325,55.8143646416525
299.95,299.95,662.786541007976,99.0522520891538,122.24383169189,49.0336550204231
304.933333333333,304.933333333333,675.242730746498,96.3664124126629,113.06314474865,44.9568419833281
309.933333333333,309.95,689.718809449433,92.8935675544776,97.2291077403874,37.679558992983
315.2,315.216666666667,699.5043430253,90.5913852818492,86.5605510574101,32.9280675981712
319.983333333333,320,709.912427495874,87.7033000069876,79.8087736978335,29.7820200135438
324.933333333333,324.95,722.556252718721,85.8845021926757,79.2528301831888,29.2321984078376
329.95,329.966666666667,736.402623450098,85.9097122591063,72.2071041489866,25.9024681765862
335.266666666667,335.283333333333,753.571603936279,85.7587329525545,67.6582604940945,23.7558882571553
340.016666666667,340.016666666667,771.140569114423,86.951093607659,64.5141499127068,22.2222997807011
345.05,345.05,781.376951437552,87.3155608071133,58.9952365299776,19.8036451561119
349.983333333333,350,795.850027650484,88.336633636901,55.8278397964094,18.5252251446587
354.933333333333,354.95,808.755707858902,89.6936874482267,53.4500760180832,17.6633909377429
359.933333333333,359.95,814.953542246443,89.9065894549091,49.3244062798923,15.7969426881381
364.933333333333,364.933333333333,824.310737540863,90.4477882884053,46.6573301673471,14.566015406097
369.933333333333,369.95,832.943059111883,90.121822242499,45.0847279236923,13.8319863792215
374.95,374.966666666667,829.245833714668,90.160505800791,41.5286343614973,12.473592199962
380,380,837.785490910438,91.7037031801271,38.7843044860659,11.6225930785154
384.933333333333,384.95,836.73633455222,92.4958793894021,37.518406129081,11.18938975975
389.983333333333,390,824.930673964184,94.724454613373,34.5407154000957,10.4578411004211
394.95,394.95,818.549356076001,97.0153073136185,33.3666605117263,10.2384672351536
399.95,399.966666666667,813.224694235295,98.0750019758953,32.60646362654,9.99244554787309
404.933333333333,404.933333333333,799.936079665834,100.809367543778,31.24509671755,9.5755362735519
409.933333333333,409.95,789.939238743865,103.153912091419,31.5940806428922,9.38581422039549
414.933333333333,414.933333333333,774.486535193401,107.381764245732,32.654343461262,9.5749815720531
419.933333333333,419.933333333333,761.359424564656,112.54647137603,39.3332044987393,10.6454025465031
424.933333333333,424.933333333333,746.036577255836,114.568817878665,49.6430454510463,11.8213261943843
429.95,429.95,722.474504830373,116.861592919529,59.073059792404,12.8937914353725
434.933333333333,434.933333333333,713.015698928093,120.863366441998,69.1086561698828,14.2933719393938
439.95,439.95,695.159169913584,122.557509515932,96.5899354423548,16.5438084674175
444.95,444.95,658.985426597141,124.736925778042,113.291749330279,18.7852260935133
449.933333333333,449.95,632.379636900329,125.20201995396,130.301284502123,20.9424002488464
454.95,454.95,609.028155436963,125.754380325942,181.848712376811,25.1621950889169
459.933333333333,459.933333333333,577.293989431277,123.787607953052,227.134805567966,28.3441276475738
464.933333333333,464.933333333333,550.825580437454,121.378826211172,253.649806429804,31.3075960488041
469.95,469.95,529.352796768554,113.438884574377,332.380503632329,37.1538187477146
474.933333333333,474.95,512.757951547393,104.430150758737,401.389348311048,46.7215164816743
479.933333333333,479.933333333333,490.264540001881,98.8161053282692,438.844998092483,51.8704786724016
484.933333333333,484.95,468.21255662356,89.2051784442756,545.284907544161,65.3572251090623
489.933333333333,489.95,450.692476565004,83.2555975798054,639.535347279405,79.9708047103883
495.066666666667,495.083333333333,426.291855919265,78.8020684050684,700.686588837714,95.2096679368494
499.933333333333,499.95,395.671105750637,71.2398107795845,792.833246492892,118.83045960778
504.933333333333,504.95,378.739394414798,66.7184925075768,863.980427098445,137.562804583625
509.933333333333,509.933333333333,357.414964712726,60.66525733526,918.846437275958,153.673569128679
515,515.016666666667,329.537800088798,53.8303533989139,1046.11876245485,197.810999381848
519.933333333333,519.95,311.125537641762,50.518500132872,1118.60686141701,229.961256700735
524.933333333333,524.933333333333,286.772442189993,46.9727129536475,1165.24280497031,252.067961970597
529.933333333333,529.95,261.951279140318,41.8315604626489,1317.11990841146,308.405491856778
534.95,534.95,251.876800301673,40.1308437811631,1418.47167560735,349.443162816318
539.933333333333,539.95,235.400631399814,36.906579170951,1498.54337377126,387.519626750846
544.983333333333,544.983333333333,227.235262806814,36.023944020509,1661.94213767771,455.730209179161
549.933333333333,549.95,213.336792893054,33.8923952996975,1769.54602354925,527.230719869797
554.933333333333,554.933333333333,197.899594910588,32.8841253572391,1843.74321771584,593.697235841027
559.933333333333,559.933333333333,189.539324838444,33.0157573381995,2000.50712215473,668.291732342001
564.933333333333,564.933333333333,176.298272539667,32.272169486419,2081.8048564507,741.968280735816
569.933333333333,569.95,164.346266490282,31.2609884969616,2144.44205030781,815.779370274499
574.933333333333,574.933333333333,159.6055992813,31.6616614629372,2230.05826232303,891.64728929856
579.933333333333,579.95,148.856492505071,30.8875968512132,2306.32830496346,966.896610729875
584.933333333333,584.95,146.580077050525,31.3790002451775,2367.28450227196,1038.10717701732
589.933333333333,589.95,144.641399609067,32.0973241306152,2553.73942187199,1117.20462188343
594.933333333333,594.933333333333,141.519812422126,32.4952585025495,2666.78821394682,1176.20986591074
599.933333333333,599.95,137.099619985221,33.0565495070315,2726.01419860912,1245.47945153626
605.116666666667,605.133333333333,134.098731645272,33.4011520646091,2756.17501172159,1296.75631892364
609.933333333333,609.95,131.013984412149,33.930396440196,2851.57565120509,1342.45021831904
615.033333333333,615.033333333333,128.764894170953,34.7838980606299,2936.2821267171,1410.00997261729
619.95,619.966666666667,126.941699932129,35.4436720137075,3137.36768260266,1481.60179498498
624.933333333333,624.95,124.045846791422,36.910495121723,3210.95756137103,1530.96546623601
629.95,629.95,120.925164082369,39.2558821065608,3279.91242009818,1596.50633912498
635.033333333333,635.05,119.911322845332,40.9209006076005,3322.38361417048,1665.87425298238
640.016666666667,640.016666666667,118.603234310333,42.754744411355,3403.17806384506,1708.68999918996
644.933333333333,644.95,117.286685879661,44.1665982249011,3449.3759411344,1749.0269258137
649.933333333333,649.95,115.814068727163,45.1453194872984,3507.63294179025,1798.67985913221
654.933333333333,654.95,115.372447937335,46.8900728706768,3612.10254130229,1833.99164323724
659.933333333333,659.95,115.001451530123,48.2295236300512,3678.57421851272,1876.34572066491
664.933333333333,664.933333333333,111.285763086124,48.0784525966279,3731.42924353356,1915.53812984028
669.916666666667,669.933333333333,107.292245261526,48.003412715855,3745.55015567934,1950.69947155503
674.933333333333,674.95,107.052844913446,49.5878011013743,3796.54761457349,1976.05696050075
679.933333333333,679.933333333333,102.856526613042,49.6410716276318,3837.95202797354,2002.50650777028
684.933333333333,684.933333333333,98.4616170722813,49.2385816241828,3691.60581014395,2002.56897878513
689.933333333333,689.95,96.4928590402025,50.2148230139863,3745.0665688571,2041.73448012465
694.933333333333,694.933333333333,96.9075232703459,52.236908635284,3838.44893173438,2105.20059188403
699.933333333333,699.933333333333,95.3682873495683,53.3038845562001,3802.32292895263,2140.86343425406
704.933333333333,704.933333333333,90.7989836068465,51.5942047075156,3739.21300547389,2153.10608856198
709.933333333333,709.95,84.1573730035423,49.4441288657912,3719.75280445059,2163.64528734597
714.95,714.966666666667,81.7068862923414,49.3913640225925,3733.35145897404,2149.8347891481
719.933333333333,719.95,71.096917408369,45.0959863410413,3262.51390252402,2160.60966765718
724.95,724.966666666667,76.6501798169137,49.1853764332238,3388.63804210538,2093.87074732184
729.966666666667,729.983333333333,70.5089718240928,45.0680934515329,1940.54976531388,1875.31087218815
