Var1,gfp_mean,gfp_std,Var4,rfp_mean,rfp_std
0,1363.19319240688,210.117702930134,0,28.5106302583182,5.55209834755784
5.05,1514.81280857608,224.391687488041,5.05,29.7020035689624,5.55662541497577
10.0333333333333,1487.55259173255,246.946051865565,10.05,28.7105904747812,5.20683884501497
15.0333333333333,1427.89822382845,256.315667764921,15.05,27.6424920577879,4.95339644285755
20.0333333333333,1378.5794975972,267.655640946702,20.05,25.7935998017634,4.89850460442857
25.05,1303.52806896973,273.746185369954,25.05,24.6076386331928,4.79500551405635
30.05,1353.67909540667,283.996720073011,30.05,25.0599912313936,4.4771440178339
35.0333333333333,1355.8963711897,284.686120933316,35.05,25.1560034421285,4.32921814664825
40.05,1366.43523809938,286.09467716696,40.05,25.2983496341715,4.31246635950375
45.0333333333333,1364.56133203032,289.758169516181,45.05,25.2555460751613,4.23718776601909
50.0333333333333,1357.76758784354,291.726659905363,50.05,25.1534647018182,4.14552041080781
55.05,1363.59243345119,294.32264262394,55.05,25.0532370712962,3.95838141555606
60.0666666666667,1359.26661897233,296.099423464001,60.0666666666667,24.9487732778973,3.7933615678916
65.05,1362.51521451324,297.37899941889,65.05,25.109665726168,3.76300350136708
70.0333333333333,1370.32521082504,296.294952714043,70.05,25.3286093368595,3.76874084511124
75.0333333333333,1386.21631229042,297.714811754119,75.05,25.5846513043856,3.83229595730774
80.0333333333333,1401.68459925524,299.228633520464,80.05,25.8322174637912,3.96515834418897
85.0333333333333,1417.95044881366,299.919801737858,85.05,26.1725302203793,4.06838142581783
90.05,1464.36884764534,303.285265246804,90.05,26.767838254077,4.21721203433708
95.05,1511.43429053174,306.695481400808,95.05,27.5276827630633,4.41057265069244
100.05,1561.61419125092,314.579959505346,100.05,27.9344141863611,4.63061255718844
105.05,1553.69456277105,312.70263018703,105.05,28.454665970935,4.85374966839572
110.05,1561.50918885887,311.707112385211,110.05,28.9263051782682,4.98891334603753
115.033333333333,1565.82047179394,311.51033003493,115.05,29.3086354490473,5.16116905877874
120.033333333333,1589.75850591724,312.141973325037,120.05,29.9117900644627,5.35815029972281
125.05,1603.27149109549,312.305818657748,125.05,30.5503051465598,5.51894040888527
130.033333333333,1605.20750778248,312.218272030004,130.05,30.9416664070653,5.65193480715087
135.033333333333,1616.51329446359,312.004447130434,135.05,31.4773256174247,5.80003725109871
140.05,1638.264796034,306.404222399563,140.05,32.1302227351821,5.98757581743926
145.05,1642.23289137964,306.03284852426,145.05,32.460178209841,6.08892330513045
150.05,1647.82443520016,307.763279439462,150.05,32.7379187101002,6.01433962305856
155.05,1653.30307531369,304.542066832991,155.05,33.3268469700071,5.90597950003337
160.033333333333,1650.62304058181,303.192881189553,160.05,34.1701059507306,5.74359956504569
165.05,1651.87028586281,304.264976046953,165.05,34.8677739276424,5.68980941125561
170.033333333333,1639.16975362255,303.203695272039,170.05,35.7418966437995,5.55063188193271
175.05,1625.89490788695,301.198745758635,175.05,37.1585559414962,5.45253658985534
180.033333333333,1601.95496610533,295.856911953366,180.05,39.6268645042245,5.39697433292904
185.05,1586.30591530617,293.619609243113,185.05,42.8132619290532,5.69703487477019
190.033333333333,1557.69752936369,288.509059914072,190.05,47.4503873687993,6.13379400787105
