Var1,gfp_mean,gfp_std,Var4,rfp_mean,rfp_std
0,782.404473886329,321.522722809124,0,215.155145929339,5.0394758393021
5.15,720.540226574501,302.072990118126,5.16666666666667,208.264880952381,4.608928773568
9.61666666666667,726.709005376344,303.795156611363,9.63333333333333,223.435483870968,6.11988184763982
13.6333333333333,702.642761136713,292.722455633972,13.6333333333333,227.483582949309,5.4179789326572
17.65,673.568644393241,287.195470720694,17.65,221.303955453149,5.86399350822559
21.6333333333333,657.297043010753,276.427522375138,21.6333333333333,208.489919354839,5.063828359649
25.6166666666667,652.43202764977,267.3981617301,25.6333333333333,226.634696620584,7.18366372525102
29.6333333333333,635.995583717358,255.432240345454,29.65,227.063172043011,9.37630070924504
33.6166666666667,616.506912442396,248.965541693943,33.6333333333333,230.710637480799,15.0453801158282
37.6166666666667,598.005760368664,233.622748547322,37.6333333333333,237.79675499232,21.2926563339547
41.6166666666667,587.045602918587,220.02683651415,41.6333333333333,288.217069892473,37.4559166418533
45.6333333333333,579.295698924731,221.641392289034,45.65,311.510656682028,50.0453383079513
49.6333333333333,554.634120583717,215.159086464762,49.65,324.386040706605,60.0706145557132
53.6333333333333,555.044162826421,221.349415862798,53.6333333333333,401.671947004608,86.3269385124335
57.6166666666667,533.650921658986,206.068413034828,57.6333333333333,445.61319124424,108.325298370691
61.65,515.796562980031,195.03624508288,61.65,478.596678187404,127.707725482205
65.6333333333333,492.700076804916,189.785708331881,65.6333333333333,563.557987711214,163.622260576618
69.6333333333333,499.855318740399,187.325748190733,69.6333333333333,532.074980798771,170.653694478568
73.6166666666667,480.601094470046,173.746293177021,73.6333333333333,666.036770353303,218.275185586291
77.6333333333333,467.835733486943,164.673967444371,77.6333333333333,731.540130568356,251.116273009497
81.6333333333333,457.176459293395,157.691868679874,81.65,763.73185483871,267.914182969927
85.6333333333333,440.499807987711,144.496456013087,85.6333333333333,872.176747311828,305.733272613516
89.6333333333333,446.969374039939,143.042639808407,89.65,930.365111367127,339.942699884918
93.6333333333333,425.711213517665,134.731630120385,93.6333333333333,964.300115207373,351.408761133316
97.6333333333333,413.229070660522,127.030032492649,97.65,953.981374807988,339.810168022262
101.633333333333,382.587941628264,121.958457173147,101.633333333333,1102.94412442396,399.530811022096
105.633333333333,405.216301843318,118.869429254451,105.633333333333,1134.92703533026,418.248153009365
109.616666666667,369.844086021505,106.477059927262,109.633333333333,1071.38748079877,388.212791902764
113.616666666667,379.398041474654,106.411251747869,113.633333333333,1050.00480030722,396.042191764002
117.616666666667,366.629320276498,96.2102992961859,117.616666666667,1255.14909754224,489.842556214257
121.633333333333,359.748943932412,91.4179813637388,121.633333333333,1267.53485023041,508.442918903758
125.633333333333,360.015168970814,94.6629884920527,125.633333333333,1308.60627880184,527.723192502509
129.633333333333,336.064996159754,84.4781634424774,129.633333333333,1449.65869815668,594.427652443105
133.633333333333,356.123847926267,85.9430479898335,133.633333333333,1524.94287634409,648.831886551841
137.633333333333,340.893913210445,79.1971115076768,137.633333333333,1396.43241167435,553.105485286815
141.633333333333,329.9169546851,74.6940719100928,141.65,1359.64938556068,550.094102750358
145.633333333333,330.422619047619,70.733011862126,145.633333333333,1357.86923963134,547.011814495199
149.633333333333,336.017569124424,71.2861515659262,149.65,1666.17722734255,708.681333479097
153.633333333333,326.243375576037,66.7922348981428,153.633333333333,1663.52160138249,703.633007582423
157.633333333333,318.647657450077,63.5800556875179,157.633333333333,1530.62884024578,637.646441762652
161.633333333333,322.057795698925,61.291422406924,161.633333333333,1840.28581029186,782.026884451066
165.633333333333,322.143049155146,58.1523475915401,165.633333333333,1793.43116359447,824.742662072421
169.633333333333,307.698540706605,57.5064112544268,169.65,1726.64602534562,737.244432034462
173.616666666667,305.521601382488,56.7235914557042,173.616666666667,1721.88114439324,752.795465174645
177.65,307.183275729647,55.153657391074,177.65,1941.75787250384,835.943436874831
181.633333333333,304.080741167435,54.1597209565864,181.633333333333,1905.47273425499,800.964746192345
185.633333333333,293.739535330261,51.0644089646361,185.65,1849.33035714286,778.311358345838
189.65,305.924923195084,52.0509738503154,189.65,1831.6507296467,771.793112855472
193.633333333333,300.549635176651,50.243267540485,193.65,2085.7971390169,916.397472776383
197.633333333333,291.444796466974,45.2833271385088,197.633333333333,2025.19786866359,882.130741447888
201.633333333333,289.379512288786,43.4477010879203,201.65,2015.10560675883,888.600363301143
205.616666666667,290.652841781874,42.2613002315597,205.633333333333,2218.00585637481,986.543220630318
209.633333333333,290.213421658986,42.6950339659627,209.633333333333,2247.30184331797,1162.39017745153
213.633333333333,287.226862519201,41.4767131332133,213.633333333333,2214.38575268817,1118.58111613178
217.633333333333,274.855222734255,37.8142667409111,217.633333333333,2357.37087173579,1052.82498075808
221.616666666667,286.076036866359,40.5888718867086,221.633333333333,2102.47983870968,1011.29589545391
225.633333333333,283.051747311828,39.6763969984872,225.633333333333,2296.23339093702,1059.90379831473
229.616666666667,278.103398617512,39.2266526211046,229.633333333333,2314.23732718894,1121.42882436047
233.633333333333,277.823156682028,37.1154337942523,233.633333333333,2224.7063172043,1125.43335373332
237.616666666667,287.19623655914,29.1441854477121,237.633333333333,2557.54310675883,1133.4814515948
241.616666666667,288.500096006144,21.1520442204454,241.633333333333,2574.94825268817,977.163748276032
