Var1,gfp_mean,gfp_std,Var4,rfp_mean,rfp_std
0,135.022992142355,28.5385046920591,0,2804.92200678502,1026.50995865611
5.08333333333333,129.47839241924,24.2900957952735,5.06666666666667,3695.92551435861,1080.6308676063
9.7,132.686251392743,21.8905147055752,9.7,3138.83843728639,943.426717024825
14.6,114.389522077915,19.4075406567803,14.6,2831.82050244259,830.518007523072
19.6666666666667,102.178014333595,17.8985720632289,19.6666666666667,2615.21673558137,750.39275132564
24.6333333333333,104.022809742797,18.6289120108101,24.6166666666667,2708.49744666769,806.047228990704
29.65,107.376342802944,19.4083067843323,29.65,3048.30487478603,873.340241234449
34.6333333333333,105.910855055328,19.488700201109,34.6166666666667,3131.39770234336,887.308081764319
39.6166666666667,101.422827431911,19.6911956461109,39.6,3148.20086359964,921.656884399741
44.6166666666667,99.8369090581266,20.1020314423781,44.6166666666667,3236.43305928782,961.47566190892
49.6333333333333,97.5882636412631,19.8223664174145,49.6166666666667,3278.22107459011,966.687816259894
54.6333333333333,95.9102743131418,19.7470506312768,54.6166666666667,3355.75118129722,968.649729292176
59.6666666666667,95.8825676792834,19.9244501901596,59.65,3439.91169801215,990.572337674775
64.6166666666667,95.2148470753848,20.1785358501329,64.6,3497.53931542772,1012.76356167983
69.6333333333333,94.1097163398331,20.5770218418525,69.6333333333333,3531.35215263938,1029.85588364503
74.6,95.2541278043681,20.9125019005341,74.6,3655.25324961789,1067.53945938143
79.6166666666667,97.8532096950619,21.3596604164493,79.6,3782.89609273741,1107.3233274963
84.6166666666667,97.2707590359495,21.4507731416874,84.6,3774.36503708331,1114.76073454025
89.6,100.57391609111,22.0866055668174,89.6,4053.00049299019,1177.11965540689
94.6,100.19182571092,22.1427534480103,94.6,4077.82496124608,1180.18289451716
99.6,98.436596387233,22.0492571507408,99.6,4009.83950262448,1164.5798516703
104.6,94.4356291864386,21.8147330704017,104.6,3836.6613366167,1152.11036824345
109.6,94.596546549929,21.8883505666091,109.583333333333,3838.49597384114,1152.90818668694
114.616666666667,94.3150211641669,21.9436533257157,114.6,3866.83600795171,1164.56218067092
119.6,94.8226442410353,21.990264610156,119.6,3912.80689670936,1176.40264703261
124.6,94.4966546654864,21.7976055240666,124.6,3942.59033314092,1171.23499446934
129.6,95.7246830072265,21.6141070304496,129.6,4013.84224239152,1173.37913157358
134.6,97.772167162276,21.4686375362188,134.6,4172.06212296292,1178.90487782674
139.6,97.7007895370333,21.3810226557801,139.6,4180.76163904264,1181.1526800578
144.616666666667,97.0174661115683,21.2895009211706,144.6,4132.00475397959,1174.37681987484
149.7,96.4821504087806,21.1923796704341,149.7,4087.37717955672,1182.26396709948
155.216666666667,96.0633269119964,20.9779459505945,155.216666666667,4069.06034881652,1180.65166302918
159.966666666667,95.3752836620463,20.6663557082721,159.966666666667,4021.2427400552,1160.37164781689
165.316666666667,93.8509286339889,20.3464746997151,165.316666666667,3980.18104380352,1143.32032183181
169.683333333333,92.8588714350514,20.1334575535686,169.666666666667,3933.46402265859,1133.07157523765
174.65,91.9538862059029,20.0414073462802,174.633333333333,3901.52191285891,1123.55225440646
179.766666666667,91.5425615971963,20.0433383945388,179.75,3858.82051812715,1112.7030967192
184.866666666667,90.8900391782803,19.8028191021888,184.866666666667,3814.98030398157,1107.42677991352
189.616666666667,90.3198027294691,19.5666190390141,189.616666666667,3780.86794667902,1095.9113803317
194.65,91.5801624353376,19.5416335828434,194.65,3880.82044048398,1116.33771993434
199.633333333333,93.4217000873805,19.5299889281472,199.633333333333,4042.0050795236,1134.91802532422
204.833333333333,92.2898999114749,19.2295946537205,204.833333333333,3992.66712325048,1123.17804140868
209.633333333333,91.8163010005727,19.2522285604256,209.616666666667,3929.69897435865,1110.14832955784
214.6,90.9542777211402,19.2843511790708,214.6,3912.71233341854,1117.60518786804
219.65,93.0614276892716,19.5655240359115,219.65,3860.69678332452,1114.89855375978
224.616666666667,92.8032265591006,19.5380883571608,224.616666666667,3840.64636459916,1113.3329859611
229.616666666667,91.862070942351,19.6059889993785,229.616666666667,3821.09285106996,1128.99326364204
234.65,91.2110550667614,19.5054985474549,234.633333333333,3792.00657962046,1119.00675277792
239.633333333333,91.4169357070223,19.409826424534,239.633333333333,3818.87622559657,1115.49906065335
244.616666666667,90.9494360920596,19.3775347915318,244.616666666667,3834.23344516243,1109.59763402188
249.616666666667,90.7959636952038,19.4595081268557,249.616666666667,3839.1648310021,1110.3398025588
254.65,90.0395484989152,19.5387588635959,254.65,3860.98981319453,1118.07397885046
259.616666666667,89.9862404216818,19.484522643163,259.616666666667,3860.87709490764,1117.35519296393
264.6,90.1568175978795,19.5386135641485,264.6,3843.97050472112,1113.46774662251
269.616666666667,90.4272462218335,19.5743269825044,269.616666666667,3835.3600841576,1103.77555968484
274.6,90.154064975513,19.3363675900755,274.6,3856.46095148833,1106.1941698093
279.666666666667,90.0361694826677,19.3272337235632,279.65,3854.64951329366,1108.46595077016
284.65,89.4509730878348,19.1851930327893,284.65,3843.5890425909,1109.21338884275
290.35,89.1907696387939,18.9165749763578,290.35,3792.24250788099,1094.0209252418
294.633333333333,89.4010145305741,18.7800541116556,294.616666666667,3788.49203320272,1089.08651537174
