Var1,gfp_mean,gfp_std,Var4,rfp_mean,rfp_std
589.95,144.641399609067,32.0973241306152,589.933333333333,2553.73942187199,1117.20462188343
594.933333333333,141.519812422126,32.4952585025495,594.933333333333,2666.78821394682,1176.20986591074
599.95,137.099619985221,33.0565495070315,599.933333333333,2726.01419860912,1245.47945153626
605.133333333333,134.098731645272,33.4011520646091,605.116666666667,2756.17501172159,1296.75631892364
609.95,131.013984412149,33.930396440196,609.933333333333,2851.57565120509,1342.45021831904
615.033333333333,128.764894170953,34.7838980606299,615.033333333333,2936.2821267171,1410.00997261729
619.966666666667,126.941699932129,35.4436720137075,619.95,3137.36768260266,1481.60179498498
624.95,124.045846791422,36.910495121723,624.933333333333,3210.95756137103,1530.96546623601
629.95,120.925164082369,39.2558821065608,629.95,3279.91242009818,1596.50633912498
635.05,119.911322845332,40.9209006076005,635.033333333333,3322.38361417048,1665.87425298238
640.016666666667,118.603234310333,42.754744411355,640.016666666667,3403.17806384506,1708.68999918996
644.95,117.286685879661,44.1665982249011,644.933333333333,3449.3759411344,1749.0269258137
649.95,115.814068727163,45.1453194872984,649.933333333333,3507.63294179025,1798.67985913221
654.95,115.372447937335,46.8900728706768,654.933333333333,3612.10254130229,1833.99164323724
659.95,115.001451530123,48.2295236300512,659.933333333333,3678.57421851272,1876.34572066491
664.933333333333,111.285763086124,48.0784525966279,664.933333333333,3731.42924353356,1915.53812984028
669.933333333333,107.292245261526,48.003412715855,669.916666666667,3745.55015567934,1950.69947155503
674.95,107.052844913446,49.5878011013743,674.933333333333,3796.54761457349,1976.05696050075
679.933333333333,102.856526613042,49.6410716276318,679.933333333333,3837.95202797354,2002.50650777028
684.933333333333,98.4616170722813,49.2385816241828,684.933333333333,3691.60581014395,2002.56897878513
689.95,96.4928590402025,50.2148230139863,689.933333333333,3745.0665688571,2041.73448012465
694.933333333333,96.9075232703459,52.236908635284,694.933333333333,3838.44893173438,2105.20059188403
699.933333333333,95.3682873495683,53.3038845562001,699.933333333333,3802.32292895263,2140.86343425406
704.933333333333,90.7989836068465,51.5942047075156,704.933333333333,3739.21300547389,2153.10608856198
709.95,84.1573730035423,49.4441288657912,709.933333333333,3719.75280445059,2163.64528734597
714.966666666667,81.7068862923414,49.3913640225925,714.95,3733.35145897404,2149.8347891481
719.95,71.096917408369,45.0959863410413,719.933333333333,3262.51390252402,2160.60966765718
724.966666666667,76.6501798169137,49.1853764332238,724.95,3388.63804210538,2093.87074732184
729.983333333333,70.5089718240928,45.0680934515329,729.966666666667,1940.54976531388,1875.31087218815
